[2026-02-11 13:18:12,795] 17 root INFO - Starting data ingestion
[2026-02-11 13:18:13,348] 96 pymongo.serverSelection INFO - {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 698cd5f571773cc7bffdb24d, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-8j4ci3m-shard-00-00.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-8j4ci3m-shard-00-01.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-8j4ci3m-shard-00-02.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "698cd5f571773cc7bffdb24d"}, "remainingTimeMS": 29}
[2026-02-11 13:18:19,306] 65 root INFO - Performed train test split on the dataframe
[2026-02-11 13:18:19,306] 67 root INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2026-02-11 13:18:19,306] 75 root INFO - Exporting train and test file path.
[2026-02-11 13:18:19,350] 84 root INFO - Exported train and test file path.
[2026-02-11 13:18:19,356] 22 root INFO - Initiate the data Validation
[2026-02-11 13:18:19,456] 32 root INFO - Required number of columns:2
[2026-02-11 13:18:19,456] 33 root INFO - Data frame has columns:31
[2026-02-11 13:18:19,456] 32 root INFO - Required number of columns:2
[2026-02-11 13:18:19,456] 33 root INFO - Data frame has columns:31
[2026-02-11 13:18:19,644] 24 root INFO - data Validation Completed
[2026-02-11 13:18:19,645] 27 root INFO - data Transformation started
[2026-02-11 13:18:19,645] 63 root INFO - Entered initiate_data_transformation method of DataTransformation class
[2026-02-11 13:18:19,645] 65 root INFO - Starting data transformation
[2026-02-11 13:18:19,668] 48 root INFO - Entered get_data_trnasformer_object method of Trnasformation class
[2026-02-11 13:18:19,668] 53 root INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[2026-02-11 13:18:19,735] 46 root INFO - Entered the save_object method of MainUtils class
[2026-02-11 13:18:19,739] 50 root INFO - Exited the save_object method of MainUtils class
[2026-02-11 13:18:19,739] 46 root INFO - Entered the save_object method of MainUtils class
[2026-02-11 13:18:19,741] 50 root INFO - Exited the save_object method of MainUtils class
[2026-02-11 13:18:19,743] 31 root INFO - data Transformation completed
