[2026-02-11 14:20:05,569] 19 root INFO - Starting data ingestion
[2026-02-11 14:20:06,396] 96 pymongo.serverSelection INFO - {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 698ce47607a39b992f5408e4, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-8j4ci3m-shard-00-00.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-8j4ci3m-shard-00-01.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-8j4ci3m-shard-00-02.lvp2ctv.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "698ce47607a39b992f5408e4"}, "remainingTimeMS": 29}
[2026-02-11 14:20:13,557] 65 root INFO - Performed train test split on the dataframe
[2026-02-11 14:20:13,558] 67 root INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2026-02-11 14:20:13,558] 75 root INFO - Exporting train and test file path.
[2026-02-11 14:20:13,612] 84 root INFO - Exported train and test file path.
[2026-02-11 14:20:13,659] 24 root INFO - Initiate the data Validation
[2026-02-11 14:20:13,733] 32 root INFO - Required number of columns:2
[2026-02-11 14:20:13,733] 33 root INFO - Data frame has columns:31
[2026-02-11 14:20:13,733] 32 root INFO - Required number of columns:2
[2026-02-11 14:20:13,733] 33 root INFO - Data frame has columns:31
[2026-02-11 14:20:13,861] 26 root INFO - data Validation Completed
[2026-02-11 14:20:13,861] 29 root INFO - data Transformation started
[2026-02-11 14:20:13,861] 63 root INFO - Entered initiate_data_transformation method of DataTransformation class
[2026-02-11 14:20:13,862] 65 root INFO - Starting data transformation
[2026-02-11 14:20:13,888] 48 root INFO - Entered get_data_trnasformer_object method of Trnasformation class
[2026-02-11 14:20:13,888] 53 root INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[2026-02-11 14:20:13,943] 46 root INFO - Entered the save_object method of MainUtils class
[2026-02-11 14:20:13,947] 50 root INFO - Exited the save_object method of MainUtils class
[2026-02-11 14:20:13,947] 46 root INFO - Entered the save_object method of MainUtils class
[2026-02-11 14:20:13,949] 50 root INFO - Exited the save_object method of MainUtils class
[2026-02-11 14:20:13,950] 33 root INFO - data Transformation completed
[2026-02-11 14:20:13,950] 34 root INFO - Model Training sstared
